Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:45.02
